Diio,Fundo,Tipo parto,Subtipo parto,Estado,Sexo,Collar,Fecha parto,Total partos,Creado por,Fecha creado
18085742,San Pedro,Natural,Normal,Vivo,Hembra,,"""2022-08-17T00:00:00.000Z""",2,Diego,"""2022-10-01T00:00:00.000Z"""
14476386,San Pedro,Natural,Normal,Vivo,Macho,,"""2022-08-17T00:00:00.000Z""",6,Diego,"""2022-10-01T00:00:00.000Z"""
25836287,San Pedro,Natural,Normal,Vivo,Macho,,"""2022-08-17T00:00:00.000Z""",7,Diego,"""2022-10-01T00:00:00.000Z"""
18086648,San Pedro,Natural,Normal,Vivo,Hembra,,"""2022-08-17T00:00:00.000Z""",5,Diego,"""2022-10-01T00:00:00.000Z"""
18954190,San Pedro,Natural,Normal,Vivo,Hembra,,"""2022-08-17T00:00:00.000Z""",1,Diego,"""2022-10-01T00:00:00.000Z"""
25836365,San Pedro,Natural,Normal,Vivo,Macho,,"""2022-08-17T00:00:00.000Z""",8,Diego,"""2022-10-01T00:00:00.000Z"""
18814648,San Pedro,Natural,Normal,Vivo,Macho,,"""2022-08-17T00:00:00.000Z""",1,Diego,"""2022-10-01T00:00:00.000Z"""
16464237,San Pedro,Natural,Normal,Vivo,Hembra,,"""2022-08-17T00:00:00.000Z""",6,Diego,"""2022-10-01T00:00:00.000Z"""
25836162,San Pedro,Natural,Normal,Vivo,Macho,,"""2022-08-10T00:00:00.000Z""",12,Diego,"""2022-10-01T00:00:00.000Z"""
18085780,San Pedro,Natural,Normal,Vivo,Hembra,,"""2022-08-10T00:00:00.000Z""",5,Diego,"""2022-10-01T00:00:00.000Z"""
14461871,San Pedro,Natural,Normal,Vivo,Hembra,,"""2022-08-10T00:00:00.000Z""",7,Diego,"""2022-10-01T00:00:00.000Z"""
14476585,San Pedro,Natural,Normal,Vivo,Hembra,,"""2022-08-10T00:00:00.000Z""",6,Diego,"""2022-10-01T00:00:00.000Z"""
25836280,San Pedro,Natural,Normal,Vivo,Macho,,"""2022-08-10T00:00:00.000Z""",8,Diego,"""2022-10-01T00:00:00.000Z"""
25836199,San Pedro,Natural,Normal,Vivo,Macho,,"""2022-08-10T00:00:00.000Z""",8,Diego,"""2022-10-01T00:00:00.000Z"""
20055900,San Pedro,Natural,Normal,Vivo,Macho,,"""2022-08-10T00:00:00.000Z""",5,Diego,"""2022-10-01T00:00:00.000Z"""
18859777,San Pedro,Natural,Normal,Vivo,Hembra,,"""2022-08-10T00:00:00.000Z""",5,Diego,"""2022-10-01T00:00:00.000Z"""
14475634,San Pedro,Natural,Normal,Vivo,Macho,,"""2022-08-10T00:00:00.000Z""",7,Diego,"""2022-10-01T00:00:00.000Z"""
18086478,San Pedro,Natural,Normal,Vivo,Macho,,"""2022-08-10T00:00:00.000Z""",4,Diego,"""2022-10-01T00:00:00.000Z"""
18086258,San Pedro,Natural,Normal,Vivo,Hembra,,"""2022-08-10T00:00:00.000Z""",5,Diego,"""2022-10-01T00:00:00.000Z"""
4264265,San Pedro,Natural,Normal,Vivo,Macho,,"""2022-08-10T00:00:00.000Z""",8,Diego,"""2022-10-01T00:00:00.000Z"""
23547659,San Pedro,Natural,Normal,Vivo,Macho,,"""2022-08-10T00:00:00.000Z""",6,Diego,"""2022-10-01T00:00:00.000Z"""
14462838,San Pedro,Natural,Normal,Vivo,Hembra,,"""2022-08-10T00:00:00.000Z""",7,Diego,"""2022-10-01T00:00:00.000Z"""
23547648,San Pedro,Natural,Normal,Vivo,Macho,,"""2022-08-10T00:00:00.000Z""",6,Diego,"""2022-10-01T00:00:00.000Z"""
10591187,San Pedro,Natural,Normal,Vivo,Macho,,"""2022-08-10T00:00:00.000Z""",5,Diego,"""2022-10-01T00:00:00.000Z"""
14475648,San Pedro,Natural,Normal,Vivo,Hembra,,"""2022-08-10T00:00:00.000Z""",7,Diego,"""2022-10-01T00:00:00.000Z"""
18086490,San Pedro,Natural,Normal,Vivo,Macho,,"""2022-08-10T00:00:00.000Z""",5,Diego,"""2022-10-01T00:00:00.000Z"""
4264180,San Pedro,Natural,Normal,Vivo,Macho,,"""2022-08-10T00:00:00.000Z""",10,Diego,"""2022-10-01T00:00:00.000Z"""
18085974,San Pedro,Natural,Normal,Vivo,Hembra,,"""2022-08-10T00:00:00.000Z""",2,Diego,"""2022-10-01T00:00:00.000Z"""
4298285,San Pedro,Natural,Normal,Vivo,Hembra,,"""2022-08-10T00:00:00.000Z""",6,Diego,"""2022-10-01T00:00:00.000Z"""
14476497,San Pedro,Natural,Normal,Vivo,Hembra,,"""2022-08-10T00:00:00.000Z""",4,Diego,"""2022-10-01T00:00:00.000Z"""
19219898,San Pedro,Natural,Normal,Vivo,Hembra,,"""2022-08-10T00:00:00.000Z""",3,Diego,"""2022-10-01T00:00:00.000Z"""
16464006,San Pedro,Natural,Normal,Vivo,Macho,,"""2022-08-10T00:00:00.000Z""",6,Diego,"""2022-10-01T00:00:00.000Z"""
4298287,San Pedro,Natural,Normal,Vivo,Macho,,"""2022-08-10T00:00:00.000Z""",9,Diego,"""2022-10-01T00:00:00.000Z"""
16464384,San Pedro,Natural,Normal,Vivo,Hembra,,"""2022-08-10T00:00:00.000Z""",6,Diego,"""2022-10-01T00:00:00.000Z"""
4264764,San Pedro,Natural,Normal,Vivo,Hembra,,"""2022-08-10T00:00:00.000Z""",10,Diego,"""2022-10-01T00:00:00.000Z"""
16464551,San Pedro,Natural,Normal,Vivo,Macho,,"""2022-08-10T00:00:00.000Z""",6,Diego,"""2022-10-01T00:00:00.000Z"""
20055854,San Pedro,Natural,Normal,Vivo,Macho,,"""2022-08-10T00:00:00.000Z""",3,Diego,"""2022-10-01T00:00:00.000Z"""
21430635,San Pedro,Natural,Normal,Vivo,Macho,,"""2022-08-10T00:00:00.000Z""",5,Diego,"""2022-10-01T00:00:00.000Z"""
18086604,San Pedro,Natural,Normal,Vivo,Hembra,,"""2022-08-10T00:00:00.000Z""",5,Diego,"""2022-10-01T00:00:00.000Z"""
4297330,San Pedro,Natural,Normal,Vivo,Macho,,"""2022-08-10T00:00:00.000Z""",7,Diego,"""2022-10-01T00:00:00.000Z"""
14475609,San Pedro,Natural,Normal,Vivo,Macho,,"""2022-08-10T00:00:00.000Z""",5,Diego,"""2022-10-01T00:00:00.000Z"""
14476330,San Pedro,Natural,Normal,Vivo,Macho,,"""2022-08-10T00:00:00.000Z""",8,Diego,"""2022-10-01T00:00:00.000Z"""
4237257,San Pedro,Natural,Normal,Vivo,Hembra,,"""2022-08-10T00:00:00.000Z""",11,Diego,"""2022-10-01T00:00:00.000Z"""
25836255,San Pedro,Natural,Normal,Vivo,Macho,,"""2022-08-10T00:00:00.000Z""",6,Diego,"""2022-10-01T00:00:00.000Z"""
18086744,San Pedro,Natural,Normal,Vivo,Hembra,,"""2022-08-10T00:00:00.000Z""",3,Diego,"""2022-10-01T00:00:00.000Z"""
10590283,San Pedro,Natural,Normal,Vivo,Macho,,"""2022-08-10T00:00:00.000Z""",9,Diego,"""2022-10-01T00:00:00.000Z"""
4297709,San Pedro,Natural,Normal,Vivo,Hembra,,"""2022-08-10T00:00:00.000Z""",8,Diego,"""2022-10-01T00:00:00.000Z"""
4237081,San Pedro,Natural,Normal,Vivo,Hembra,,"""2022-08-10T00:00:00.000Z""",10,Diego,"""2022-10-01T00:00:00.000Z"""
25836338,San Pedro,Natural,Normal,Vivo,Hembra,,"""2022-08-10T00:00:00.000Z""",8,Diego,"""2022-10-01T00:00:00.000Z"""
18859767,San Pedro,Natural,Normal,Vivo,Hembra,,"""2022-08-10T00:00:00.000Z""",2,Diego,"""2022-10-01T00:00:00.000Z"""
16464415,San Pedro,Natural,Normal,Vivo,Macho,,"""2022-08-10T00:00:00.000Z""",3,Diego,"""2022-10-01T00:00:00.000Z"""
4236609,San Pedro,Natural,Normal,Vivo,Hembra,,"""2022-08-10T00:00:00.000Z""",12,Diego,"""2022-10-01T00:00:00.000Z"""
18954335,San Pedro,Natural,Normal,Vivo,Macho,,"""2022-08-10T00:00:00.000Z""",4,Diego,"""2022-10-01T00:00:00.000Z"""
10590702,San Pedro,Natural,Normal,Vivo,Hembra,,"""2022-08-10T00:00:00.000Z""",8,Diego,"""2022-10-01T00:00:00.000Z"""
25836223,San Pedro,Natural,Normal,Vivo,Macho,,"""2022-08-10T00:00:00.000Z""",8,Diego,"""2022-10-01T00:00:00.000Z"""
22620347,San Pedro,Natural,Normal,Vivo,Hembra,,"""2022-08-10T00:00:00.000Z""",6,Diego,"""2022-10-01T00:00:00.000Z"""
16967752,San Pedro,Natural,Normal,Vivo,Hembra,,"""2022-08-10T00:00:00.000Z""",4,Diego,"""2022-10-01T00:00:00.000Z"""
25836295,San Pedro,Natural,Normal,Vivo,Hembra,,"""2022-08-10T00:00:00.000Z""",4,Diego,"""2022-10-01T00:00:00.000Z"""
18085986,San Pedro,Natural,Normal,Vivo,Hembra,,"""2022-08-10T00:00:00.000Z""",2,Diego,"""2022-10-01T00:00:00.000Z"""
12688123,San Pedro,Natural,Normal,Vivo,Hembra,,"""2022-08-10T00:00:00.000Z""",6,Diego,"""2022-10-01T00:00:00.000Z"""
4282486,San Pedro,Natural,Normal,Vivo,Hembra,,"""2022-08-10T00:00:00.000Z""",8,Diego,"""2022-10-01T00:00:00.000Z"""
4220978,San Pedro,Natural,Normal,Vivo,Macho,,"""2022-08-10T00:00:00.000Z""",10,Diego,"""2022-10-01T00:00:00.000Z"""
16464309,San Pedro,Natural,Normal,Vivo,Macho,,"""2022-08-10T00:00:00.000Z""",3,Diego,"""2022-10-01T00:00:00.000Z"""
21430654,San Pedro,Natural,Normal,Vivo,Macho,,"""2022-08-10T00:00:00.000Z""",7,Diego,"""2022-10-01T00:00:00.000Z"""
25836210,San Pedro,Natural,Normal,Vivo,Hembra,,"""2022-08-10T00:00:00.000Z""",5,Diego,"""2022-10-01T00:00:00.000Z"""
16464994,San Pedro,Natural,Normal,Vivo,Macho,,"""2022-08-10T00:00:00.000Z""",5,Diego,"""2022-10-01T00:00:00.000Z"""
18085770,San Pedro,Natural,Normal,Muerto,,,"""2022-08-10T00:00:00.000Z""",5,Diego,"""2022-10-01T00:00:00.000Z"""
21430652,San Pedro,Natural,Normal,Vivo,Macho,,"""2022-08-10T00:00:00.000Z""",3,Diego,"""2022-10-01T00:00:00.000Z"""
4297756,San Pedro,Natural,Normal,Vivo,Macho,,"""2022-08-10T00:00:00.000Z""",8,Diego,"""2022-10-01T00:00:00.000Z"""
25836256,San Pedro,Natural,Normal,Vivo,Macho,,"""2022-08-10T00:00:00.000Z""",8,Diego,"""2022-10-01T00:00:00.000Z"""
12688109,San Pedro,Natural,Normal,Vivo,Macho,,"""2022-08-10T00:00:00.000Z""",5,Diego,"""2022-10-01T00:00:00.000Z"""
26250903,San Pedro,Natural,Normal,Vivo,Macho,,"""2022-08-10T00:00:00.000Z""",11,Diego,"""2022-10-01T00:00:00.000Z"""
4236745,San Pedro,Natural,Normal,Vivo,Hembra,,"""2022-08-10T00:00:00.000Z""",10,Diego,"""2022-10-01T00:00:00.000Z"""
18859782,San Pedro,Natural,Normal,Vivo,Hembra,,"""2022-08-10T00:00:00.000Z""",7,Diego,"""2022-10-01T00:00:00.000Z"""
25836149,San Pedro,Natural,Normal,Vivo,Hembra,,"""2022-08-10T00:00:00.000Z""",8,Diego,"""2022-10-01T00:00:00.000Z"""
14475826,San Pedro,Natural,Normal,Vivo,Macho,,"""2022-08-10T00:00:00.000Z""",7,Diego,"""2022-10-01T00:00:00.000Z"""
20055889,San Pedro,Natural,Normal,Vivo,Macho,,"""2022-10-01T00:00:00.000Z""",1,guentrepan,"""2022-10-01T00:00:00.000Z"""
25836367,San Pedro,Natural,Normal,Vivo,Hembra,,"""2022-10-01T00:00:00.000Z""",6,guentrepan,"""2022-10-01T00:00:00.000Z"""
16464679,San Pedro,Natural,Normal,Vivo,Hembra,,"""2022-10-01T00:00:00.000Z""",3,guentrepan,"""2022-10-01T00:00:00.000Z"""
25836371,San Pedro,Natural,Normal,Vivo,Macho,,"""2022-10-01T00:00:00.000Z""",5,guentrepan,"""2022-10-01T00:00:00.000Z"""
20055833,San Pedro,Natural,Normal,Vivo,Macho,,"""2022-10-01T00:00:00.000Z""",3,guentrepan,"""2022-10-01T00:00:00.000Z"""
16464555,San Pedro,Natural,Normal,Vivo,Hembra,,"""2022-10-01T00:00:00.000Z""",6,guentrepan,"""2022-10-01T00:00:00.000Z"""
20055896,San Pedro,Natural,Normal,Vivo,Macho,,"""2022-10-01T00:00:00.000Z""",2,guentrepan,"""2022-10-01T00:00:00.000Z"""
4282208,San Pedro,Natural,Normal,Vivo,Macho,,"""2022-10-01T00:00:00.000Z""",8,guentrepan,"""2022-10-01T00:00:00.000Z"""
4237103,San Pedro,Natural,Normal,Vivo,Hembra,,"""2022-10-01T00:00:00.000Z""",12,guentrepan,"""2022-10-01T00:00:00.000Z"""
18086389,San Pedro,Natural,Normal,Vivo,Macho,,"""2022-10-01T00:00:00.000Z""",2,guentrepan,"""2022-10-01T00:00:00.000Z"""
14475937,San Pedro,Natural,Normal,Vivo,Macho,,"""2022-10-01T00:00:00.000Z""",7,guentrepan,"""2022-10-01T00:00:00.000Z"""
16464923,San Pedro,Natural,Normal,Vivo,Hembra,,"""2022-09-30T00:00:00.000Z""",2,guentrepan,"""2022-09-30T00:00:00.000Z"""
12688349,San Pedro,Natural,Normal,Vivo,Macho,,"""2022-09-30T00:00:00.000Z""",8,guentrepan,"""2022-09-30T00:00:00.000Z"""
18859800,San Pedro,Natural,Normal,Vivo,Macho,,"""2022-09-30T00:00:00.000Z""",9,guentrepan,"""2022-09-30T00:00:00.000Z"""
20055870,San Pedro,Natural,Normal,Vivo,Macho,,"""2022-09-30T00:00:00.000Z""",5,guentrepan,"""2022-09-30T00:00:00.000Z"""
18086224,San Pedro,Natural,Normal,Vivo,Hembra,,"""2022-09-30T00:00:00.000Z""",5,guentrepan,"""2022-09-30T00:00:00.000Z"""
18859743,San Pedro,Natural,Normal,Vivo,Macho,,"""2022-09-30T00:00:00.000Z""",5,guentrepan,"""2022-09-30T00:00:00.000Z"""
25890408,San Pedro,Natural,Normal,Vivo,Macho,,"""2022-09-30T00:00:00.000Z""",5,guentrepan,"""2022-09-30T00:00:00.000Z"""
18086172,San Pedro,Natural,Normal,Vivo,Hembra,,"""2022-09-30T00:00:00.000Z""",2,guentrepan,"""2022-09-30T00:00:00.000Z"""
18086746,San Pedro,Natural,Normal,Vivo,Macho,,"""2022-09-29T00:00:00.000Z""",9,guentrepan,"""2022-09-29T00:00:00.000Z"""
18085916,San Pedro,Natural,Normal,Vivo,Macho,,"""2022-09-29T00:00:00.000Z""",5,guentrepan,"""2022-09-29T00:00:00.000Z"""
14475996,San Pedro,Natural,Normal,Vivo,Macho,,"""2022-09-29T00:00:00.000Z""",6,guentrepan,"""2022-09-29T00:00:00.000Z"""
4282573,San Pedro,Natural,Normal,Vivo,Macho,,"""2022-09-29T00:00:00.000Z""",10,guentrepan,"""2022-09-29T00:00:00.000Z"""
18086649,San Pedro,Natural,Normal,Vivo,Macho,,"""2022-09-29T00:00:00.000Z""",2,guentrepan,"""2022-09-29T00:00:00.000Z"""
16464542,San Pedro,Natural,Normal,Vivo,Macho,,"""2022-09-29T00:00:00.000Z""",4,guentrepan,"""2022-09-29T00:00:00.000Z"""
16464428,San Pedro,Natural,Normal,Vivo,Macho,,"""2022-09-29T00:00:00.000Z""",3,guentrepan,"""2022-09-29T00:00:00.000Z"""
25836204,San Pedro,Natural,Normal,Vivo,Hembra,,"""2022-09-29T00:00:00.000Z""",9,guentrepan,"""2022-09-29T00:00:00.000Z"""
25836241,San Pedro,Natural,Normal,Vivo,Macho,,"""2022-09-29T00:00:00.000Z""",7,guentrepan,"""2022-09-29T00:00:00.000Z"""
18086780,San Pedro,Natural,Normal,Vivo,Hembra,,"""2022-09-28T00:00:00.000Z""",5,guentrepan,"""2022-09-28T00:00:00.000Z"""
18859791,San Pedro,Natural,Normal,Vivo,Macho,,"""2022-09-28T00:00:00.000Z""",3,guentrepan,"""2022-09-28T00:00:00.000Z"""
14475768,San Pedro,Natural,Normal,Vivo,Macho,,"""2022-09-28T00:00:00.000Z""",6,guentrepan,"""2022-09-28T00:00:00.000Z"""
16464327,San Pedro,Natural,Normal,Vivo,Hembra,,"""2022-09-28T00:00:00.000Z""",4,guentrepan,"""2022-09-28T00:00:00.000Z"""
4297160,San Pedro,Natural,Normal,Vivo,Macho,,"""2022-09-28T00:00:00.000Z""",7,guentrepan,"""2022-09-28T00:00:00.000Z"""
25836358,San Pedro,Natural,Normal,Vivo,Macho,,"""2022-09-28T00:00:00.000Z""",7,guentrepan,"""2022-09-28T00:00:00.000Z"""
12688777,San Pedro,Natural,Normal,Vivo,Hembra,,"""2022-09-28T00:00:00.000Z""",8,guentrepan,"""2022-09-28T00:00:00.000Z"""
16464476,San Pedro,Natural,Normal,Vivo,Macho,,"""2022-09-28T00:00:00.000Z""",3,guentrepan,"""2022-09-28T00:00:00.000Z"""
10590785,San Pedro,Natural,Normal,Vivo,Hembra,,"""2022-09-28T00:00:00.000Z""",8,guentrepan,"""2022-09-28T00:00:00.000Z"""
16464903,San Pedro,Natural,Normal,Vivo,Macho,,"""2022-09-28T00:00:00.000Z""",2,guentrepan,"""2022-09-28T00:00:00.000Z"""
12688934,San Pedro,Natural,Normal,Vivo,Hembra,,"""2022-09-28T00:00:00.000Z""",4,guentrepan,"""2022-09-28T00:00:00.000Z"""
18086431,San Pedro,Natural,Normal,Vivo,Hembra,,"""2022-09-28T00:00:00.000Z""",5,guentrepan,"""2022-09-28T00:00:00.000Z"""
18954383,San Pedro,Natural,Normal,Vivo,Macho,,"""2022-08-10T00:00:00.000Z""",4,Diego,"""2022-09-28T00:00:00.000Z"""
25836187,San Pedro,Natural,Normal,Vivo,Macho,,"""2022-08-10T00:00:00.000Z""",4,Diego,"""2022-09-28T00:00:00.000Z"""
18086922,San Pedro,Natural,Normal,Vivo,Hembra,,"""2022-08-10T00:00:00.000Z""",4,Diego,"""2022-09-28T00:00:00.000Z"""
18086738,San Pedro,Natural,Normal,Vivo,Hembra,,"""2022-08-10T00:00:00.000Z""",1,Diego,"""2022-09-28T00:00:00.000Z"""
18086143,San Pedro,Natural,Normal,Vivo,Hembra,,"""2022-08-10T00:00:00.000Z""",5,Diego,"""2022-09-28T00:00:00.000Z"""
18954588,San Pedro,Natural,Aborto,Muerto,,,"""2022-08-10T00:00:00.000Z""",1,Diego,"""2022-09-28T00:00:00.000Z"""
4296821,San Pedro,Natural,Normal,Vivo,Hembra,,"""2022-09-28T00:00:00.000Z""",8,guentrepan,"""2022-09-28T00:00:00.000Z"""
12546538,San Pedro,Natural,Normal,Vivo,Macho,,"""2022-08-10T00:00:00.000Z""",7,Diego,"""2022-09-28T00:00:00.000Z"""
4237031,San Pedro,Natural,Normal,Vivo,Macho,,"""2022-08-10T00:00:00.000Z""",12,Diego,"""2022-09-28T00:00:00.000Z"""
20055828,San Pedro,Natural,Normal,Vivo,Hembra,,"""2022-08-10T00:00:00.000Z""",6,Diego,"""2022-09-28T00:00:00.000Z"""
14475757,San Pedro,Natural,Normal,Vivo,Macho,,"""2022-08-10T00:00:00.000Z""",7,Diego,"""2022-09-28T00:00:00.000Z"""
4237052,San Pedro,Natural,Normal,Vivo,Hembra,,"""2022-08-10T00:00:00.000Z""",12,Diego,"""2022-09-28T00:00:00.000Z"""
18954187,San Pedro,Natural,Normal,Vivo,Macho,,"""2022-08-30T00:00:00.000Z""",1,Diego,"""2022-09-28T00:00:00.000Z"""
4221082,San Pedro,Natural,Normal,Vivo,Hembra,,"""2022-08-30T00:00:00.000Z""",11,Diego,"""2022-09-28T00:00:00.000Z"""
20055831,San Pedro,Natural,Normal,Vivo,Macho,,"""2022-08-10T00:00:00.000Z""",9,Diego,"""2022-09-28T00:00:00.000Z"""
21430651,San Pedro,Natural,Normal,Vivo,Macho,,"""2022-08-10T00:00:00.000Z""",4,Diego,"""2022-09-28T00:00:00.000Z"""
16464241,San Pedro,Natural,Normal,Vivo,Macho,,"""2022-08-10T00:00:00.000Z""",6,Diego,"""2022-09-28T00:00:00.000Z"""
16464847,San Pedro,Natural,Normal,Vivo,Hembra,,"""2022-08-10T00:00:00.000Z""",10,Diego,"""2022-09-28T00:00:00.000Z"""
14475898,San Pedro,Natural,Normal,Vivo,Macho,,"""2022-08-10T00:00:00.000Z""",3,Diego,"""2022-09-28T00:00:00.000Z"""
4228721,San Pedro,Natural,Normal,Vivo,Macho,,"""2022-09-28T00:00:00.000Z""",11,guentrepan,"""2022-09-28T00:00:00.000Z"""
23547663,San Pedro,Natural,Normal,Vivo,Macho,,"""2022-08-10T00:00:00.000Z""",6,Diego,"""2022-09-28T00:00:00.000Z"""
25836263,San Pedro,Natural,Normal,Vivo,Hembra,,"""2022-08-10T00:00:00.000Z""",8,Diego,"""2022-09-28T00:00:00.000Z"""
21430692,San Pedro,Natural,Normal,Vivo,Hembra,,"""2022-09-28T00:00:00.000Z""",5,guentrepan,"""2022-09-28T00:00:00.000Z"""
16908292,San Pedro,Natural,Normal,Vivo,Hembra,,"""2022-08-10T00:00:00.000Z""",6,Diego,"""2022-09-28T00:00:00.000Z"""
4264241,San Pedro,Natural,Normal,Vivo,Macho,,"""2022-08-10T00:00:00.000Z""",9,Diego,"""2022-09-28T00:00:00.000Z"""
20055887,San Pedro,Natural,Normal,Vivo,Macho,,"""2022-08-10T00:00:00.000Z""",3,Diego,"""2022-09-28T00:00:00.000Z"""
4263465,San Pedro,Natural,Normal,Vivo,Macho,,"""2022-08-10T00:00:00.000Z""",11,Diego,"""2022-09-28T00:00:00.000Z"""
23547646,San Pedro,Natural,Normal,Vivo,Macho,,"""2022-08-10T00:00:00.000Z""",12,Diego,"""2022-09-28T00:00:00.000Z"""
25836348,San Pedro,Natural,Normal,Vivo,Macho,,"""2022-08-10T00:00:00.000Z""",4,Diego,"""2022-09-28T00:00:00.000Z"""
14476285,San Pedro,Natural,Normal,Vivo,Hembra,,"""2022-08-10T00:00:00.000Z""",7,Diego,"""2022-09-28T00:00:00.000Z"""
4264275,San Pedro,Natural,Normal,Vivo,Hembra,,"""2022-08-10T00:00:00.000Z""",11,Diego,"""2022-09-28T00:00:00.000Z"""
4237418,San Pedro,Natural,Normal,Vivo,Macho,,"""2022-08-10T00:00:00.000Z""",11,Diego,"""2022-09-28T00:00:00.000Z"""
14475854,San Pedro,Natural,Normal,Vivo,Macho,,"""2022-08-10T00:00:00.000Z""",5,Diego,"""2022-09-28T00:00:00.000Z"""
16464325,San Pedro,Natural,Normal,Vivo,Hembra,,"""2022-08-10T00:00:00.000Z""",6,Diego,"""2022-09-28T00:00:00.000Z"""
4298784,San Pedro,Natural,Normal,Vivo,Hembra,,"""2022-08-02T00:00:00.000Z""",8,Diego,"""2022-09-28T00:00:00.000Z"""
16464578,San Pedro,Natural,Normal,Vivo,Macho,,"""2022-08-02T00:00:00.000Z""",4,Diego,"""2022-09-28T00:00:00.000Z"""
18086204,San Pedro,Natural,Normal,Vivo,Macho,,"""2022-08-02T00:00:00.000Z""",2,Diego,"""2022-09-28T00:00:00.000Z"""
18086244,San Pedro,Natural,Normal,Vivo,Macho,,"""2022-08-02T00:00:00.000Z""",5,Diego,"""2022-09-28T00:00:00.000Z"""
14475973,San Pedro,Natural,Normal,Vivo,Macho,,"""2022-08-02T00:00:00.000Z""",5,Diego,"""2022-09-28T00:00:00.000Z"""
24190479,San Pedro,Natural,Normal,Vivo,Hembra,,"""2022-08-04T00:00:00.000Z""",5,Diego,"""2022-09-28T00:00:00.000Z"""
18954507,San Pedro,Natural,Normal,Vivo,Macho,,"""2022-08-04T00:00:00.000Z""",1,Diego,"""2022-09-28T00:00:00.000Z"""
16464311,San Pedro,Natural,Normal,Vivo,Macho,,"""2022-08-04T00:00:00.000Z""",7,Diego,"""2022-09-28T00:00:00.000Z"""
4264063,San Pedro,Natural,Normal,Vivo,Hembra,,"""2022-08-04T00:00:00.000Z""",10,Diego,"""2022-09-28T00:00:00.000Z"""
10591114,San Pedro,Natural,Normal,Vivo,Macho,,"""2022-08-04T00:00:00.000Z""",9,Diego,"""2022-09-28T00:00:00.000Z"""
4263477,San Pedro,Natural,Normal,Vivo,Hembra,,"""2022-08-04T00:00:00.000Z""",11,Diego,"""2022-09-28T00:00:00.000Z"""
16464670,San Pedro,Natural,Normal,Vivo,Hembra,,"""2022-08-04T00:00:00.000Z""",6,Diego,"""2022-09-28T00:00:00.000Z"""
12688407,San Pedro,Natural,Normal,Vivo,Hembra,,"""2022-08-04T00:00:00.000Z""",7,Diego,"""2022-09-28T00:00:00.000Z"""
25836369,San Pedro,Natural,Normal,Vivo,Macho,,"""2022-08-15T00:00:00.000Z""",7,Diego,"""2022-09-28T00:00:00.000Z"""
18085702,San Pedro,Natural,Normal,Vivo,Macho,,"""2022-08-15T00:00:00.000Z""",5,Diego,"""2022-09-28T00:00:00.000Z"""
16464447,San Pedro,Natural,Normal,Vivo,Hembra,,"""2022-08-15T00:00:00.000Z""",6,Diego,"""2022-09-28T00:00:00.000Z"""
14476413,San Pedro,Natural,Normal,Vivo,Hembra,,"""2022-08-15T00:00:00.000Z""",5,Diego,"""2022-09-28T00:00:00.000Z"""
20055913,San Pedro,Natural,Normal,Vivo,Hembra,,"""2022-08-15T00:00:00.000Z""",5,Diego,"""2022-09-28T00:00:00.000Z"""
18086209,San Pedro,Natural,Normal,Vivo,Macho,,"""2022-08-15T00:00:00.000Z""",3,Diego,"""2022-09-28T00:00:00.000Z"""
19219897,San Pedro,Natural,Normal,Vivo,Hembra,,"""2022-09-28T00:00:00.000Z""",6,guentrepan,"""2022-09-28T00:00:00.000Z"""
4297281,San Pedro,Natural,Normal,Vivo,Macho,,"""2022-09-28T00:00:00.000Z""",10,guentrepan,"""2022-09-28T00:00:00.000Z"""
18085752,San Pedro,Natural,Normal,Vivo,Macho,,"""2022-09-28T00:00:00.000Z""",5,guentrepan,"""2022-09-28T00:00:00.000Z"""
12688994,San Pedro,Natural,Normal,Vivo,Macho,,"""2022-09-28T00:00:00.000Z""",7,guentrepan,"""2022-09-28T00:00:00.000Z"""
22620334,San Pedro,Natural,Normal,Vivo,Hembra,,"""2022-09-28T00:00:00.000Z""",5,guentrepan,"""2022-09-28T00:00:00.000Z"""
16464953,San Pedro,Natural,Normal,Vivo,Macho,,"""2022-09-28T00:00:00.000Z""",5,guentrepan,"""2022-09-28T00:00:00.000Z"""
21430699,San Pedro,Natural,Normal,Vivo,Macho,,"""2022-09-28T00:00:00.000Z""",2,guentrepan,"""2022-09-28T00:00:00.000Z"""
4237210,San Pedro,Natural,Normal,Vivo,Hembra,,"""2022-09-28T00:00:00.000Z""",12,guentrepan,"""2022-09-28T00:00:00.000Z"""
12688572,San Pedro,Natural,Normal,Vivo,Macho,,"""2022-09-28T00:00:00.000Z""",5,guentrepan,"""2022-09-28T00:00:00.000Z"""
18086191,San Pedro,Natural,Normal,Vivo,Macho,,"""2022-09-28T00:00:00.000Z""",5,guentrepan,"""2022-09-28T00:00:00.000Z"""
18086146,San Pedro,Natural,Normal,Vivo,Macho,,"""2022-09-28T00:00:00.000Z""",5,guentrepan,"""2022-09-28T00:00:00.000Z"""
15454029,San Pedro,Natural,Normal,Vivo,Macho,,"""2022-09-28T00:00:00.000Z""",6,guentrepan,"""2022-09-28T00:00:00.000Z"""
15454029,San Pedro,Natural,Normal,Vivo,Hembra,,"""2022-09-28T00:00:00.000Z""",6,guentrepan,"""2022-09-28T00:00:00.000Z"""
12688888,San Pedro,Natural,Normal,Vivo,Hembra,,"""2022-09-28T00:00:00.000Z""",5,guentrepan,"""2022-09-28T00:00:00.000Z"""
