Diio,Fundo,Tipo ganado,Fecha nacimiento,Estado reproductivo,Estado leche,Motivo,Detalle,Fecha baja,Creado por,Fecha creado
20895028,Arriendo Santa Isabel ,Vaquilla,"""2021-12-20T00:00:00.000Z""",Preencaste,,Muerte,neumonía cronica,"""2023-01-16T00:00:00.000Z""",guentrepan,"""2023-01-30T00:00:00.000Z"""
22620132,San Pedro,Ternera,"""2022-07-30T00:00:00.000Z""",,,Neumonia,neumonia cronica,"""2023-01-21T00:00:00.000Z""",Diego,"""2023-01-21T00:00:00.000Z"""
21430048,San Pedro,Novillo,"""2021-08-31T00:00:00.000Z""",,,paralisis ruminal,paralisis ruminal,"""2023-01-04T00:00:00.000Z""",Diego,"""2023-01-04T00:00:00.000Z"""
22629823,San Pedro,Ternera,"""2022-07-30T00:00:00.000Z""",,,otros,baja inventario,"""2023-01-03T00:00:00.000Z""",Diego,"""2023-01-03T00:00:00.000Z"""
22620279,San Pedro,Ternero,"""2022-10-01T00:00:00.000Z""",,,Neumonia,neumonia cronica,"""2023-01-03T00:00:00.000Z""",Diego,"""2023-01-03T00:00:00.000Z"""
22619733,San Pedro,Ternera,"""2022-09-13T00:00:00.000Z""",,,otros,baja inventario,"""2023-01-03T00:00:00.000Z""",Diego,"""2023-01-03T00:00:00.000Z"""
22619449,San Pedro,Ternera,"""2022-08-30T00:00:00.000Z""",,,otros,baja inventario,"""2023-01-03T00:00:00.000Z""",Diego,"""2023-01-03T00:00:00.000Z"""
22619348,San Pedro,Ternera,"""2022-08-10T00:00:00.000Z""",,,otros,baja inventario,"""2023-01-03T00:00:00.000Z""",Diego,"""2023-01-03T00:00:00.000Z"""
22619321,San Pedro,Ternero,"""2022-07-29T00:00:00.000Z""",,,otros,baja inventario,"""2023-01-03T00:00:00.000Z""",Diego,"""2023-01-03T00:00:00.000Z"""
22619289,San Pedro,Ternero,"""2022-07-29T00:00:00.000Z""",,,otros,baja inventario,"""2023-01-03T00:00:00.000Z""",Diego,"""2023-01-03T00:00:00.000Z"""
22619257,San Pedro,Ternero,"""2022-07-29T00:00:00.000Z""",,,otros,baja inventario,"""2023-01-03T00:00:00.000Z""",Diego,"""2023-01-03T00:00:00.000Z"""
22619095,San Pedro,Ternera,"""2022-07-29T00:00:00.000Z""",,,otros,baja inventario,"""2023-01-03T00:00:00.000Z""",Diego,"""2023-01-03T00:00:00.000Z"""
22619023,San Pedro,Ternera,"""2022-08-02T00:00:00.000Z""",,,otros,baja inventario,"""2023-01-03T00:00:00.000Z""",Diego,"""2023-01-03T00:00:00.000Z"""
22616727,San Pedro,Ternera,"""2022-09-12T00:00:00.000Z""",,,Baja,sin registros,"""2023-01-03T00:00:00.000Z""",Diego,"""2023-01-03T00:00:00.000Z"""
22600281,San Pedro,Ternero,"""2022-10-01T00:00:00.000Z""",,,Baja,sin registros,"""2023-01-03T00:00:00.000Z""",Diego,"""2023-01-03T00:00:00.000Z"""
22600270,San Pedro,Ternera,"""2022-09-30T00:00:00.000Z""",,,Baja,sin registros,"""2023-01-03T00:00:00.000Z""",Diego,"""2023-01-03T00:00:00.000Z"""
22169717,San Pedro,Ternera,"""2022-09-10T00:00:00.000Z""",,,Baja,sin registros,"""2023-01-03T00:00:00.000Z""",Diego,"""2023-01-03T00:00:00.000Z"""
18086744,San Pedro,Vaca,"""2017-08-15T00:00:00.000Z""",Preñada,En Leche,Muerte,paralisis ruminal,"""2023-01-03T00:00:00.000Z""",Diego,"""2023-01-03T00:00:00.000Z"""
22619262,San Pedro,Ternero,"""2022-07-30T00:00:00.000Z""",,,Neumonia,Neumonia fulminante,"""2023-01-03T00:00:00.000Z""",Diego,"""2023-01-03T00:00:00.000Z"""
22619864,San Pedro,Ternera,"""2022-08-10T00:00:00.000Z""",,,sin madre,sin madre,"""2022-12-28T00:00:00.000Z""",Diego,"""2022-12-28T00:00:00.000Z"""
22619984,San Pedro,Ternera,"""2022-08-23T00:00:00.000Z""",,,Neumonia,neumonia cronica,"""2022-12-23T00:00:00.000Z""",Diego,"""2022-12-23T00:00:00.000Z"""
22619740,San Pedro,Ternera,"""2022-09-15T00:00:00.000Z""",,,coccidiosis,no responde a tratamiento,"""2022-12-23T00:00:00.000Z""",Diego,"""2022-12-23T00:00:00.000Z"""
22620255,San Pedro,Ternera,"""2022-09-28T00:00:00.000Z""",,,Diarrea,empacho,"""2022-12-23T00:00:00.000Z""",Diego,"""2022-12-23T00:00:00.000Z"""
22619947,San Pedro,Ternero,"""2022-08-04T00:00:00.000Z""",,,Neumonia,neumonia cronica,"""2022-12-23T00:00:00.000Z""",Diego,"""2022-12-23T00:00:00.000Z"""
22619935,San Pedro,Ternero,"""2022-08-03T00:00:00.000Z""",,,Diarrea,empacho,"""2022-12-23T00:00:00.000Z""",Diego,"""2022-12-23T00:00:00.000Z"""
22619410,San Pedro,Ternero,"""2022-08-19T00:00:00.000Z""",,,sin madre,sin madre,"""2022-12-23T00:00:00.000Z""",Diego,"""2022-12-23T00:00:00.000Z"""
22619840,San Pedro,Ternero,"""2022-08-03T00:00:00.000Z""",,,Neumonia,Neumonia fulminante,"""2022-12-23T00:00:00.000Z""",Diego,"""2022-12-23T00:00:00.000Z"""
22619960,San Pedro,Ternero,"""2022-08-10T00:00:00.000Z""",,,Muerte,Nylon,"""2022-12-23T00:00:00.000Z""",Diego,"""2022-12-23T00:00:00.000Z"""
22619685,San Pedro,Ternero,"""2022-09-05T00:00:00.000Z""",,,Neumonia,Neumonia fulminante,"""2022-12-23T00:00:00.000Z""",Diego,"""2022-12-23T00:00:00.000Z"""
22619854,San Pedro,Ternero,"""2022-08-03T00:00:00.000Z""",,,Diarrea,diarrea,"""2022-12-23T00:00:00.000Z""",Diego,"""2022-12-23T00:00:00.000Z"""
18954094,San Pedro,Vaquilla,"""2020-08-11T00:00:00.000Z""",Vacía,,Impactacion ruminal,panzaso,"""2022-12-23T00:00:00.000Z""",Diego,"""2022-12-23T00:00:00.000Z"""
22619756,San Pedro,Ternera,"""2022-09-20T00:00:00.000Z""",,,Muerte,neumonía cronica,"""2022-12-23T00:00:00.000Z""",Diego,"""2022-12-23T00:00:00.000Z"""
4297392,San Pedro,Vaca,"""2013-10-15T00:00:00.000Z""",Parida,En Leche,Muerte,Baja condición corporal,"""2022-11-01T00:00:00.000Z""",Diego,"""2022-12-23T00:00:00.000Z"""
20472783,feedlot,Vaquilla,"""2020-12-01T00:00:00.000Z""",Vacía,,Baja,sin registros,"""2022-11-15T00:00:00.000Z""",guentrepan,"""2022-12-22T00:00:00.000Z"""
21429835,Arriendo las quebradas ,Novillo,"""2021-08-15T01:00:00.000Z""",,,Muerte,Cólico (pansaso),"""2022-12-07T00:00:00.000Z""",guentrepan,"""2022-12-15T00:00:00.000Z"""
21430058,Arriendo las quebradas ,Novillo,"""2021-09-02T00:00:00.000Z""",,,Muerte,cae pozo,"""2022-08-10T00:00:00.000Z""",guentrepan,"""2022-11-30T00:00:00.000Z"""
19219276,Arriendo las quebradas ,Novillo,"""2021-07-29T00:00:00.000Z""",,,Muerte,cuerpo extraño,"""2022-10-02T00:00:00.000Z""",guentrepan,"""2022-11-30T00:00:00.000Z"""
21429959,Arriendo las quebradas ,Novillo,"""2021-08-22T00:00:00.000Z""",,,Muerte,neumonía cronica,"""2022-10-03T00:00:00.000Z""",guentrepan,"""2022-11-30T00:00:00.000Z"""
22620232,San Pedro,Ternera,"""2022-09-28T00:00:00.000Z""",,,Diarrea,empacho,"""2022-10-05T00:00:00.000Z""",Diego,"""2022-10-26T00:00:00.000Z"""
22620207,San Pedro,Ternero,"""2022-09-20T00:00:00.000Z""",,,Diarrea,empacho,"""2022-10-05T00:00:00.000Z""",Diego,"""2022-10-26T00:00:00.000Z"""
22620277,San Pedro,Ternera,"""2022-10-01T00:00:00.000Z""",,,hipotermia,entumido,"""2022-09-22T00:00:00.000Z""",Diego,"""2022-10-26T00:00:00.000Z"""
22620210,San Pedro,Ternera,"""2022-09-22T00:00:00.000Z""",,,coccidiosis,no responde a tratamiento,"""2022-09-27T00:00:00.000Z""",Diego,"""2022-10-26T00:00:00.000Z"""
22620267,San Pedro,Ternera,"""2022-09-30T00:00:00.000Z""",,,coccidiosis,no responde a tratamiento,"""2022-09-27T00:00:00.000Z""",Diego,"""2022-10-26T00:00:00.000Z"""
22620269,San Pedro,Ternero,"""2022-09-30T00:00:00.000Z""",,,Diarrea,empacho,"""2022-10-12T00:00:00.000Z""",Diego,"""2022-10-26T00:00:00.000Z"""
22620283,San Pedro,Ternera,"""2022-10-01T00:00:00.000Z""",,,Neumonia,neumonia cronica,"""2022-10-04T00:00:00.000Z""",Diego,"""2022-10-26T00:00:00.000Z"""
22620224,San Pedro,Ternera,"""2022-09-26T00:00:00.000Z""",,,Muerte,coccidiosis,"""2022-10-21T00:00:00.000Z""",Diego,"""2022-10-26T00:00:00.000Z"""
22620280,San Pedro,Ternera,"""2022-10-01T00:00:00.000Z""",,,Diarrea,diarrea,"""2022-10-21T00:00:00.000Z""",Diego,"""2022-10-26T00:00:00.000Z"""
22620205,San Pedro,Ternera,"""2022-09-28T00:00:00.000Z""",,,Diarrea,empacho,"""2022-10-21T00:00:00.000Z""",Diego,"""2022-10-26T00:00:00.000Z"""
22619861,San Pedro,Ternero,"""2022-08-11T00:00:00.000Z""",,,coccidiosis,no responde a tratamiento,"""2022-10-12T00:00:00.000Z""",Diego,"""2022-10-26T00:00:00.000Z"""
22619952,San Pedro,Ternero,"""2022-08-02T00:00:00.000Z""",,,Diarrea,no responde a tratamiento,"""2022-10-04T00:00:00.000Z""",Diego,"""2022-10-26T00:00:00.000Z"""
22619818,San Pedro,Ternera,"""2022-07-30T00:00:00.000Z""",,,coccidiosis,muerte,"""2022-09-20T00:00:00.000Z""",Diego,"""2022-10-26T00:00:00.000Z"""
22619855,San Pedro,Ternera,"""2022-08-11T00:00:00.000Z""",,,coccidiosis,no responde a tratamiento,"""2022-10-01T00:00:00.000Z""",Diego,"""2022-10-26T00:00:00.000Z"""
22619862,San Pedro,Ternera,"""2022-08-03T00:00:00.000Z""",,,Diarrea,empacho,"""2022-09-12T00:00:00.000Z""",Diego,"""2022-10-26T00:00:00.000Z"""
14476342,San Pedro,Vaca,"""2013-11-13T00:00:00.000Z""",Parida,En Leche,Impactacion ruminal,panzaso,"""2022-10-13T00:00:00.000Z""",Diego,"""2022-10-26T00:00:00.000Z"""
18954301,San Pedro,Vaca,"""2020-08-21T00:00:00.000Z""",Parida,Calostro,Muerte,Metritis tóxica,"""2022-10-07T00:00:00.000Z""",Diego,"""2022-10-26T00:00:00.000Z"""
14475859,San Pedro,Vaca,"""2017-08-15T00:00:00.000Z""",Preñada,En Leche,muerte,Hip lock,"""2022-10-06T00:00:00.000Z""",Diego,"""2022-10-26T00:00:00.000Z"""
21430586,San Pedro,Vaca,"""2014-08-15T00:00:00.000Z""",Vacía,En Leche,paralisis ruminal,paralisis ruminal,"""2022-09-30T00:00:00.000Z""",Diego,"""2022-10-26T00:00:00.000Z"""
16464177,San Pedro,Vaca,"""2018-08-20T00:00:00.000Z""",Parida,En Leche,Venta,venta,"""2022-09-10T00:00:00.000Z""",Diego,"""2022-10-26T00:00:00.000Z"""
16464829,San Pedro,Vaca,"""2016-09-20T00:00:00.000Z""",Parida,En Leche,Venta,venta,"""2022-09-10T00:00:00.000Z""",Diego,"""2022-10-26T00:00:00.000Z"""
22619684,San Pedro,Ternero,"""2022-08-10T00:00:00.000Z""",,,Diarrea,empacho,"""2022-09-01T00:00:00.000Z""",Diego,"""2022-10-11T00:00:00.000Z"""
22619456,San Pedro,Ternero,"""2022-09-01T00:00:00.000Z""",,,Diarrea,jotes,"""2022-09-04T00:00:00.000Z""",Diego,"""2022-10-11T00:00:00.000Z"""
22619718,San Pedro,Ternera,"""2022-09-10T00:00:00.000Z""",,,Neumonia,neumonia cronica,"""2022-10-05T00:00:00.000Z""",Diego,"""2022-10-11T00:00:00.000Z"""
22619343,San Pedro,Ternero,"""2022-08-10T00:00:00.000Z""",,,jotes,jotes,"""2022-08-31T00:00:00.000Z""",Diego,"""2022-10-11T00:00:00.000Z"""
22619362,San Pedro,Ternero,"""2022-08-19T00:00:00.000Z""",,,hipotermia,temporal,"""2022-09-08T00:00:00.000Z""",Diego,"""2022-10-11T00:00:00.000Z"""
22619462,San Pedro,Ternero,"""2022-09-02T00:00:00.000Z""",,,Diarrea,empacho,"""2022-10-02T00:00:00.000Z""",Diego,"""2022-10-11T00:00:00.000Z"""
22619468,San Pedro,Ternera,"""2022-09-02T00:00:00.000Z""",,,Muerte,hipotermia,"""2022-10-02T00:00:00.000Z""",Diego,"""2022-10-11T00:00:00.000Z"""
22619604,San Pedro,Ternero,"""2022-07-25T00:00:00.000Z""",,,Diarrea,empacho,"""2022-09-28T00:00:00.000Z""",Diego,"""2022-10-11T00:00:00.000Z"""
19917068,feedlot,Vaquilla,"""2020-03-12T00:00:00.000Z""",Vacía,,Muerte,Flaca PTBc,"""2022-10-04T00:00:00.000Z""",guentrepan,"""2022-10-05T00:00:00.000Z"""
17266997,feedlot,Vaquilla,"""2020-12-03T00:00:00.000Z""",Vacía,,Muerte,neumonía cronica,"""2022-09-30T00:00:00.000Z""",guentrepan,"""2022-10-03T00:00:00.000Z"""
22620261,San Pedro,Ternero,"""2022-09-29T00:00:00.000Z""",,,Muerte,flaco,"""2022-10-01T00:00:00.000Z""",guentrepan,"""2022-10-01T00:00:00.000Z"""
4228782,San Pedro,Vaca,"""2004-05-11T00:00:00.000Z""",Parida,En Leche,Muerte,flaco,"""2022-09-29T00:00:00.000Z""",guentrepan,"""2022-09-29T00:00:00.000Z"""
21429954,Arriendo las quebradas ,Ternero,"""2021-08-22T00:00:00.000Z""",,,Muerte,Baja condición corporal,"""2022-09-15T00:00:00.000Z""",guentrepan,"""2022-09-23T00:00:00.000Z"""
11126999,feedlot,Novillo,"""2019-12-31T00:00:00.000Z""",,,Baja,sin registros,"""2022-09-07T00:00:00.000Z""",guentrepan,"""2022-09-07T00:00:00.000Z"""
18966789,feedlot,Vaquilla,"""2020-12-30T00:00:00.000Z""",Vacía,,Muerte,Cólico (pansaso),"""2022-08-25T00:00:00.000Z""",guentrepan,"""2022-09-06T00:00:00.000Z"""
18953888,San Pedro,Vaquilla,"""1899-12-29T00:00:00.000Z""",Preñada,,Muerte,ternero grande (descaderada),"""2022-08-01T00:00:00.000Z""",Diego,"""2022-08-29T00:00:00.000Z"""
18086778,San Pedro,Vaca,"""2017-07-15T00:00:00.000Z""",Preñada,En Leche,Muerte,Flaca PTBc,"""2022-08-20T00:00:00.000Z""",Diego,"""2022-08-29T00:00:00.000Z"""
18085730,San Pedro,Vaca,"""2019-07-23T00:00:00.000Z""",Preñada,En Leche,Muerte,Baja condición corporal,"""2022-08-09T00:00:00.000Z""",Diego,"""2022-08-29T00:00:00.000Z"""
18859790,San Pedro,Vaca,"""2010-11-15T00:00:00.000Z""",Preñada,En Leche,Muerte,Baja condición corporal,"""2022-08-16T00:00:00.000Z""",Diego,"""2022-08-26T00:00:00.000Z"""
18954442,San Pedro,Vaquilla,"""2020-09-02T00:00:00.000Z""",Preñada,,muerte,Hip lock,"""2022-08-16T00:00:00.000Z""",Diego,"""2022-08-26T00:00:00.000Z"""
18086902,San Pedro,Vaquilla,"""2020-07-19T00:00:00.000Z""",Preñada,,muerte,Hip lock,"""2022-07-09T00:00:00.000Z""",Diego,"""2022-08-26T00:00:00.000Z"""
18086509,San Pedro,Vaca,"""2019-09-06T00:00:00.000Z""",Preñada,En Leche,Muerte,Septicemia,"""2022-07-15T00:00:00.000Z""",Diego,"""2022-08-26T00:00:00.000Z"""
18954441,San Pedro,Vaquilla,"""2020-09-02T00:00:00.000Z""",Preñada,,muerte,Hip lock,"""2022-08-22T00:00:00.000Z""",Diego,"""2022-08-26T00:00:00.000Z"""
18954713,San Pedro,Vaquilla,"""2020-10-03T00:00:00.000Z""",Preñada,,Muerte,parto distocico (septicemia),"""2022-08-22T00:00:00.000Z""",Diego,"""2022-08-26T00:00:00.000Z"""
18954478,San Pedro,Vaquilla,"""2020-09-05T00:00:00.000Z""",Preñada,,muerte,Hip lock,"""2022-07-24T00:00:00.000Z""",Diego,"""2022-08-26T00:00:00.000Z"""
18859779,San Pedro,Vaca,"""2015-07-01T00:00:00.000Z""",Preñada,En Leche,Muerte,Baja condición corporal,"""2022-08-02T00:00:00.000Z""",Diego,"""2022-08-26T00:00:00.000Z"""
18954232,San Pedro,Vaquilla,"""2020-08-18T00:00:00.000Z""",Preñada,,muerte,Hip lock,"""2022-07-20T00:00:00.000Z""",Diego,"""2022-08-26T00:00:00.000Z"""
22619319,San Pedro,Ternero,"""2022-08-08T00:00:00.000Z""",,,Muerte,jotes,"""2022-08-08T00:00:00.000Z""",Diego,"""2022-08-26T00:00:00.000Z"""
22619251,San Pedro,Ternero,"""2022-07-30T00:00:00.000Z""",,,Muerte,jotes,"""2022-08-01T00:00:00.000Z""",Diego,"""2022-08-26T00:00:00.000Z"""
22619071,San Pedro,Ternero,"""2022-07-16T00:00:00.000Z""",,,sin madre,sin madre,"""2022-08-01T00:00:00.000Z""",Diego,"""2022-08-26T00:00:00.000Z"""
22619039,San Pedro,Ternera,"""2022-07-15T00:00:00.000Z""",,,coccidiosis,muerte,"""2022-08-19T00:00:00.000Z""",Diego,"""2022-08-26T00:00:00.000Z"""
21429609,San Pedro,Ternera,"""2021-08-04T00:00:00.000Z""",,,perros,perros,"""2022-07-20T00:00:00.000Z""",Diego,"""2022-08-26T00:00:00.000Z"""
22619253,San Pedro,Ternero,"""2022-07-30T00:00:00.000Z""",,,Muerte,hipotermia,"""2022-08-02T00:00:00.000Z""",Diego,"""2022-08-26T00:00:00.000Z"""
22619298,San Pedro,Ternero,"""2022-08-01T00:00:00.000Z""",,,Diarrea,no responde a tratamiento,"""2022-08-08T00:00:00.000Z""",Diego,"""2022-08-26T00:00:00.000Z"""
22619244,San Pedro,Ternera,"""2022-07-30T00:00:00.000Z""",,,Muerte,hipotermia,"""2022-07-30T00:00:00.000Z""",Diego,"""2022-08-26T00:00:00.000Z"""
22619172,San Pedro,Ternera,"""2022-07-29T00:00:00.000Z""",,,coccidiosis,no responde a tratamiento,"""2022-08-12T00:00:00.000Z""",Diego,"""2022-08-26T00:00:00.000Z"""
22619326,San Pedro,Ternero,"""2022-08-08T00:00:00.000Z""",,,Muerte,jotes,"""2022-08-09T00:00:00.000Z""",Diego,"""2022-08-26T00:00:00.000Z"""
22619287,San Pedro,Ternero,"""2022-08-01T00:00:00.000Z""",,,Diarrea,jotes,"""2022-08-09T00:00:00.000Z""",Diego,"""2022-08-26T00:00:00.000Z"""
22619173,San Pedro,Ternero,"""2022-07-29T00:00:00.000Z""",,,coccidiosis,muerte,"""2022-08-20T00:00:00.000Z""",Diego,"""2022-08-26T00:00:00.000Z"""
22619240,San Pedro,Ternero,"""2022-07-30T00:00:00.000Z""",,,Muerte,jotes,"""2022-08-02T00:00:00.000Z""",Diego,"""2022-08-26T00:00:00.000Z"""
19219121,San Pedro,Ternera,"""2021-07-15T00:00:00.000Z""",,,Neumonia,Neumonia fulminante,"""2022-08-17T00:00:00.000Z""",Diego,"""2022-08-26T00:00:00.000Z"""
22619286,San Pedro,Ternero,"""2022-08-01T00:00:00.000Z""",,,Muerte,jotes,"""2022-08-04T00:00:00.000Z""",Diego,"""2022-08-26T00:00:00.000Z"""
22619130,San Pedro,Ternera,"""2022-07-27T00:00:00.000Z""",,,Muerte,jotes,"""2022-08-11T00:00:00.000Z""",Diego,"""2022-08-26T00:00:00.000Z"""
18954223,San Pedro,Vaquilla,"""2020-08-18T00:00:00.000Z""",Preñada,,muerte,Hip lock,"""2022-07-31T00:00:00.000Z""",Diego,"""2022-07-31T00:00:00.000Z"""
18954407,San Pedro,Vaquilla,"""2020-08-29T00:00:00.000Z""",Preñada,,muerte,Hip lock,"""2022-07-31T00:00:00.000Z""",Diego,"""2022-07-31T00:00:00.000Z"""
22619055,San Pedro,Ternero,"""2022-07-16T00:00:00.000Z""",,,jotes,jotes,"""2022-07-31T00:00:00.000Z""",Diego,"""2022-07-31T00:00:00.000Z"""
22619067,San Pedro,Ternero,"""2022-07-16T00:00:00.000Z""",,,jotes,jotes,"""2022-07-21T00:00:00.000Z""",Diego,"""2022-07-31T00:00:00.000Z"""
18954147,San Pedro,Vaquilla,"""2020-08-15T00:00:00.000Z""",Preñada,,muerte,Hip lock,"""2022-07-19T00:00:00.000Z""",Diego,"""2022-07-31T00:00:00.000Z"""
18954593,San Pedro,Vaquilla,"""2020-09-16T00:00:00.000Z""",Preñada,,muerte,Hip lock,"""2022-07-06T00:00:00.000Z""",Diego,"""2022-07-31T00:00:00.000Z"""
22619065,San Pedro,Ternera,"""2022-07-16T00:00:00.000Z""",,,jotes,jotes,"""2022-07-27T00:00:00.000Z""",Diego,"""2022-07-31T00:00:00.000Z"""
18086233,San Pedro,Vaca,"""2019-08-19T00:00:00.000Z""",Preñada,En Leche,Impactacion ruminal,panzaso,"""2022-07-15T00:00:00.000Z""",Diego,"""2022-07-31T00:00:00.000Z"""
10590180,San Pedro,Vaca,"""2014-09-15T00:00:00.000Z""",Preñada,En Leche,Sacrificio,Paratuberculosa,"""2022-07-15T00:00:00.000Z""",Diego,"""2022-07-31T00:00:00.000Z"""
18954339,San Pedro,Vaquilla,"""2020-08-23T00:00:00.000Z""",Preñada,,muerte,Hip lock,"""2022-07-25T00:00:00.000Z""",Diego,"""2022-07-31T00:00:00.000Z"""
18954251,San Pedro,Vaquilla,"""2020-08-19T00:00:00.000Z""",Preñada,,muerte,Hip lock,"""2022-07-18T00:00:00.000Z""",Diego,"""2022-07-31T00:00:00.000Z"""
21430588,San Pedro,Vaquilla,"""2020-07-16T00:00:00.000Z""",Preencaste,,Muerte,Perros,"""2022-07-12T00:00:00.000Z""",Diego,"""2022-07-31T00:00:00.000Z"""
18085765,San Pedro,Vaca,"""2019-07-24T00:00:00.000Z""",Preñada,En Leche,muerte,Hip lock,"""2022-07-23T00:00:00.000Z""",Diego,"""2022-07-31T00:00:00.000Z"""
21429812,San Pedro,Ternera,"""2021-08-13T00:00:00.000Z""",,,Muerte,Cae canal Misle,"""2022-07-20T00:00:00.000Z""",Diego,"""2022-07-31T00:00:00.000Z"""
18822319,feedlot,Novillo,"""2021-01-25T00:00:00.000Z""",,,Muerte,neumonía cronica,"""2022-07-17T00:00:00.000Z""",guentrepan,"""2022-07-20T00:00:00.000Z"""
19043327,feedlot,Vaquilla,"""2021-01-10T00:00:00.000Z""",Vacía,,Muerte,Apretada por estampida,"""2022-07-12T00:00:00.000Z""",guentrepan,"""2022-07-17T00:00:00.000Z"""
18086187,San Pedro,Vaca,"""2019-08-17T00:00:00.000Z""",Preñada,En Leche,Muerte,Peritonitis,"""2022-06-19T00:00:00.000Z""",Diego,"""2022-06-23T00:00:00.000Z"""
22383554,feedlot,Vaquilla,"""2022-02-14T00:00:00.000Z""",Vacía,,Muerte,Peritonitis,"""2022-06-14T00:00:00.000Z""",guentrepan,"""2022-06-22T00:00:00.000Z"""
16464963,San Pedro,Vaca,"""2019-07-19T00:00:00.000Z""",Preñada,En Leche,Impactacion ruminal,panzaso,"""2022-06-07T00:00:00.000Z""",Diego,"""2022-06-13T00:00:00.000Z"""
21430362,San Pedro,Ternera,"""2021-09-27T00:00:00.000Z""",,,perros,perros,"""2022-06-05T00:00:00.000Z""",Diego,"""2022-06-13T00:00:00.000Z"""
21430222,San Pedro,Ternera,"""2021-09-16T00:00:00.000Z""",,,perros,perros,"""2022-05-30T00:00:00.000Z""",Diego,"""2022-05-30T00:00:00.000Z"""
21430237,San Pedro,Ternera,"""2021-09-20T00:00:00.000Z""",,,perros,perros,"""2022-05-30T00:00:00.000Z""",Diego,"""2022-05-30T00:00:00.000Z"""
21429638,San Pedro,Ternera,"""2021-08-05T00:00:00.000Z""",,,perros,perros,"""2022-05-30T00:00:00.000Z""",Diego,"""2022-05-30T00:00:00.000Z"""
20055858,San Pedro,Vaca,"""2016-09-04T00:00:00.000Z""",Preñada,En Leche,Muerte,Flaca PTBc,"""2022-05-23T00:00:00.000Z""",Diego,"""2022-05-23T00:00:00.000Z"""
18954145,San Pedro,Vaquilla,"""2020-08-15T00:00:00.000Z""",Preñada,,Accidente,Cae quebrada,"""2022-05-11T00:00:00.000Z""",Diego,"""2022-05-23T00:00:00.000Z"""
21430511,San Pedro,Ternera,"""2021-09-30T00:00:00.000Z""",,,Neumonia,Neumonia fulminante,"""2022-05-04T00:00:00.000Z""",Diego,"""2022-05-23T00:00:00.000Z"""
16464933,San Pedro,Vaca,"""2019-07-16T00:00:00.000Z""",Preñada,En Leche,Impactacion ruminal,panzaso,"""2022-04-29T00:00:00.000Z""",Diego,"""2022-05-23T00:00:00.000Z"""
16967660,San Pedro,Vaca,"""2015-07-15T00:00:00.000Z""",Preñada,En Leche,Impactacion ruminal,muerte subita,"""2022-04-28T00:00:00.000Z""",Diego,"""2022-05-23T00:00:00.000Z"""
16681054,feedlot,Novillo,"""2020-10-10T00:00:00.000Z""",,,Muerte,Septicemia,"""2022-05-12T00:00:00.000Z""",guentrepan,"""2022-05-16T00:00:00.000Z"""
21429709,Arriendo Santa Isabel ,Ternero,"""2021-08-08T00:00:00.000Z""",,,Muerte,neumonía cronica,"""2022-04-23T00:00:00.000Z""",guentrepan,"""2022-04-30T00:00:00.000Z"""
19925107,feedlot,Novillo,"""2022-02-14T00:00:00.000Z""",,,Muerte,Impactación Ruminal,"""2022-04-23T00:00:00.000Z""",guentrepan,"""2022-04-30T00:00:00.000Z"""
21477482,feedlot,Novillo,"""2020-12-01T00:00:00.000Z""",,,Muerte,Impactación Ruminal,"""2022-04-25T00:00:00.000Z""",guentrepan,"""2022-04-30T00:00:00.000Z"""
18207267,feedlot,Novillo,"""2020-12-01T00:00:00.000Z""",,,Muerte,Úlcera de abomaso,"""2022-04-21T00:00:00.000Z""",guentrepan,"""2022-04-21T00:00:00.000Z"""
18954282,feedlot,Novillo,"""2020-08-21T00:00:00.000Z""",,,Muerte,accidente comedero,"""2022-04-18T00:00:00.000Z""",guentrepan,"""2022-04-21T00:00:00.000Z"""
18954616,feedlot,Ternero,"""2020-09-20T00:00:00.000Z""",,,Muerte,Pansaso,"""2022-04-03T00:00:00.000Z""",guentrepan,"""2022-04-04T00:00:00.000Z"""
16908206,San Pedro,Vaca,"""2018-08-30T00:00:00.000Z""",Preñada,En Leche,Muerte,Impactación Ruminal,"""2022-03-22T00:00:00.000Z""",Diego,"""2022-04-04T00:00:00.000Z"""
21429760,San Pedro,Ternera,"""2021-08-11T00:00:00.000Z""",,,Muerte,diarrea,"""2022-04-04T00:00:00.000Z""",Diego,"""2022-04-04T00:00:00.000Z"""
21430164,San Pedro,Ternero,"""2021-09-10T00:00:00.000Z""",,,Neumonia,neumonia cronica,"""2022-03-28T00:00:00.000Z""",Diego,"""2022-04-04T00:00:00.000Z"""
17651238,feedlot,Vaquilla,"""2020-07-01T00:00:00.000Z""",Vacía,,Muerte,Pansaso,"""2022-03-24T00:00:00.000Z""",guentrepan,"""2022-03-25T00:00:00.000Z"""
19861003,feedlot,Ternera,"""2020-09-15T00:00:00.000Z""",,,Muerte,Nylon,"""2022-03-21T00:00:00.000Z""",guentrepan,"""2022-03-21T00:00:00.000Z"""
16647647,San Pedro,Vaca,"""2019-08-01T00:00:00.000Z""",Vacía,En Leche,Muerte,prolapso uterino,"""2022-01-15T00:00:00.000Z""",Diego,"""2022-02-18T00:00:00.000Z"""
21430316,San Pedro,Ternera,"""2021-09-22T00:00:00.000Z""",,,Accidente,Cae quebrada,"""2022-02-14T00:00:00.000Z""",Diego,"""2022-02-18T00:00:00.000Z"""
