Diio,Tipo ganado,Estado reproductivo,Estado leche,Fundo,Desecho,Toro,Inseminador,Fecha inseminación,Repetido,Creado por,Fecha creado
26438421,Vaquilla,Preñada,,Arriendo Santa Isabel ,No,Breakthrou,Benjamin ,"""2025-12-03T00:00:00.000Z""",1,Diego,"""2025-12-03T00:00:00.000Z"""
26437894,Vaquilla,Preñada,,Arriendo Santa Isabel ,No,Breakthrou,Benjamin ,"""2025-12-03T00:00:00.000Z""",1,Diego,"""2025-12-03T00:00:00.000Z"""
26438325,Vaquilla,Preñada,,Arriendo Santa Isabel ,No,Breakthrou,Benjamin ,"""2025-12-03T00:00:00.000Z""",1,Diego,"""2025-12-03T00:00:00.000Z"""
26437952,Vaquilla,Preñada,,Arriendo Santa Isabel ,No,Breakthrou,Benjamin ,"""2025-12-03T00:00:00.000Z""",1,Diego,"""2025-12-03T00:00:00.000Z"""
26437728,Vaquilla,Preñada,,Arriendo Santa Isabel ,No,Breakthrou,Benjamin ,"""2025-12-03T00:00:00.000Z""",1,Diego,"""2025-12-03T00:00:00.000Z"""
26438271,Vaquilla,Preñada,,Arriendo Santa Isabel ,No,Breakthrou,Benjamin ,"""2025-12-03T00:00:00.000Z""",1,Diego,"""2025-12-03T00:00:00.000Z"""
26438048,Vaquilla,Preñada,,Arriendo Santa Isabel ,No,Breakthrou,Benjamin ,"""2025-12-03T00:00:00.000Z""",1,Diego,"""2025-12-03T00:00:00.000Z"""
25890430,Vaquilla,Vacía,,Arriendo Santa Isabel ,No,Breakthrou,Benjamin ,"""2025-12-03T00:00:00.000Z""",1,Diego,"""2025-12-03T00:00:00.000Z"""
26438034,Vaquilla,Preñada,,Arriendo Santa Isabel ,No,Breakthrou,Benjamin ,"""2025-12-03T00:00:00.000Z""",1,Diego,"""2025-12-03T00:00:00.000Z"""
26437883,Vaquilla,Preñada,,Arriendo Santa Isabel ,No,Breakthrou,Benjamin ,"""2018-10-08T00:00:00.000Z""",1,Diego,"""2025-12-03T00:00:00.000Z"""
26438309,Vaquilla,Preñada,,Arriendo Santa Isabel ,No,Breakthrou,Benjamin ,"""2025-12-03T00:00:00.000Z""",1,Diego,"""2025-12-03T00:00:00.000Z"""
26438083,Vaquilla,Preñada,,Arriendo Santa Isabel ,No,Breakthrou,Benjamin ,"""2025-12-03T00:00:00.000Z""",1,Diego,"""2025-12-03T00:00:00.000Z"""
26438496,Vaquilla,Preñada,,Arriendo Santa Isabel ,No,Breakthrou,Benjamin ,"""2025-12-03T00:00:00.000Z""",1,Diego,"""2025-08-03T00:00:00.000Z"""
26437804,Vaquilla,Preñada,,Arriendo Santa Isabel ,No,Breakthrou,Benjamin ,"""2025-12-03T00:00:00.000Z""",1,Diego,"""2025-12-03T00:00:00.000Z"""
26438043,Vaquilla,Preñada,,Arriendo Santa Isabel ,No,Breakthrou,Benjamin ,"""2025-12-03T00:00:00.000Z""",1,Diego,"""2025-12-03T00:00:00.000Z"""
23547681,Vaquilla,Preñada,,Arriendo Santa Isabel ,No,Breakthrou,Benjamin ,"""2025-12-03T00:00:00.000Z""",1,Diego,"""2025-12-03T00:00:00.000Z"""
26438302,Vaquilla,Preñada,,Arriendo Santa Isabel ,No,Breakthrou,Benjamin ,"""2025-12-03T00:00:00.000Z""",1,Diego,"""2025-12-03T00:00:00.000Z"""
26437999,Vaquilla,Preñada,,Arriendo Santa Isabel ,No,Breakthrou,Benjamin ,"""2025-12-03T00:00:00.000Z""",1,Diego,"""2025-12-03T00:00:00.000Z"""
26438009,Vaquilla,Preñada,,Arriendo Santa Isabel ,No,Breakthrou,Benjamin ,"""2025-12-03T00:00:00.000Z""",1,Diego,"""2025-12-03T00:00:00.000Z"""
26437851,Vaquilla,Preñada,,Arriendo Santa Isabel ,No,Breakthrou,Benjamin ,"""2025-12-03T00:00:00.000Z""",1,Diego,"""2025-12-03T00:00:00.000Z"""
26437729,Vaquilla,Preñada,,Arriendo Santa Isabel ,No,Breakthrou,Benjamin ,"""2025-12-03T00:00:00.000Z""",1,Diego,"""2025-12-03T00:00:00.000Z"""
26438062,Vaquilla,Preñada,,Arriendo Santa Isabel ,No,Breakthrou,Benjamin ,"""2025-12-03T00:00:00.000Z""",1,Diego,"""2025-12-03T00:00:00.000Z"""
26437760,Vaquilla,Preñada,,Arriendo Santa Isabel ,No,Breakthrou,Benjamin ,"""2025-12-03T00:00:00.000Z""",1,Diego,"""2025-12-03T00:00:00.000Z"""
26437670,Vaquilla,Preñada,,Arriendo Santa Isabel ,No,Breakthrou,Benjamin ,"""2025-12-03T00:00:00.000Z""",1,Diego,"""2025-12-03T00:00:00.000Z"""
26437949,Vaquilla,Preñada,,Arriendo Santa Isabel ,No,Breakthrou,Benjamin ,"""2025-12-03T00:00:00.000Z""",1,Diego,"""2025-12-03T00:00:00.000Z"""
26438385,Vaquilla,Preñada,,Arriendo Santa Isabel ,No,Breakthrou,Benjamin ,"""2025-12-03T00:00:00.000Z""",1,Diego,"""2025-12-03T00:00:00.000Z"""
26438032,Vaquilla,Preñada,,Arriendo Santa Isabel ,No,Breakthrou,Benjamin ,"""2025-12-03T00:00:00.000Z""",1,Diego,"""2025-12-03T00:00:00.000Z"""
26438491,Vaquilla,Vacía,,Arriendo Santa Isabel ,No,Breakthrou,Benjamin ,"""2025-12-03T00:00:00.000Z""",1,Diego,"""2025-12-03T00:00:00.000Z"""
26438372,Vaquilla,Preñada,,Arriendo Santa Isabel ,No,Breakthrou,Benjamin ,"""2025-12-03T00:00:00.000Z""",1,Diego,"""2025-12-03T00:00:00.000Z"""
26437542,Vaquilla,Vacía,,Arriendo Santa Isabel ,No,Breakthrou,Benjamin ,"""2025-12-03T00:00:00.000Z""",1,Diego,"""2025-12-03T00:00:00.000Z"""
26438327,Vaquilla,Preñada,,Arriendo Santa Isabel ,No,Breakthrou,Benjamin ,"""2025-12-03T00:00:00.000Z""",1,Diego,"""2025-12-03T00:00:00.000Z"""
26438234,Vaquilla,Preñada,,Arriendo Santa Isabel ,No,Breakthrou,Benjamin ,"""2025-12-03T00:00:00.000Z""",1,Diego,"""2025-12-03T00:00:00.000Z"""
26437602,Vaquilla,Vacía,,Arriendo Santa Isabel ,No,Breakthrou,Benjamin ,"""2025-12-03T00:00:00.000Z""",1,Diego,"""2025-12-03T00:00:00.000Z"""
26437857,Vaquilla,Preñada,,Arriendo Santa Isabel ,No,Breakthrou,Benjamin ,"""2025-12-03T00:00:00.000Z""",1,Diego,"""2025-12-03T00:00:00.000Z"""
26437487,Vaquilla,Preñada,,Arriendo Santa Isabel ,No,Breakthrou,Benjamin ,"""2025-12-03T00:00:00.000Z""",1,Diego,"""2025-12-03T00:00:00.000Z"""
26437375,Vaquilla,Preñada,,Arriendo Santa Isabel ,No,Breakthrou,Benjamin ,"""2025-12-03T00:00:00.000Z""",1,Diego,"""2025-12-03T00:00:00.000Z"""
26438121,Vaquilla,Preñada,,Arriendo Santa Isabel ,No,Breakthrou,Benjamin ,null,1,Diego,"""2025-12-03T00:00:00.000Z"""
25890425,Vaquilla,Vacía,,Arriendo Santa Isabel ,No,Breakthrou,Benjamin ,"""2025-12-03T00:00:00.000Z""",1,Diego,"""2025-12-03T00:00:00.000Z"""
26437247,Vaquilla,Preñada,,Arriendo Santa Isabel ,No,Breakthrou,Benjamin ,"""2025-12-03T00:00:00.000Z""",1,Diego,"""2025-12-03T00:00:00.000Z"""
26438337,Vaquilla,Preñada,,Arriendo Santa Isabel ,No,Breakthrou,Benjamin ,"""2025-12-03T00:00:00.000Z""",1,Diego,"""2025-12-03T00:00:00.000Z"""
26437456,Vaquilla,Preñada,,Arriendo Santa Isabel ,No,Breakthrou,Benjamin ,"""2025-12-03T00:00:00.000Z""",1,Diego,"""2025-12-03T00:00:00.000Z"""
26438179,Vaquilla,Preñada,,Arriendo Santa Isabel ,No,Breakthrou,Benjamin ,"""2025-12-03T00:00:00.000Z""",1,Diego,"""2025-12-03T00:00:00.000Z"""
26437631,Vaquilla,Preñada,,Arriendo Santa Isabel ,No,Breakthrou,Benjamin ,"""2025-12-03T00:00:00.000Z""",1,Diego,"""2025-12-03T00:00:00.000Z"""
26438133,Vaquilla,Preñada,,Arriendo Santa Isabel ,No,Breakthrou,Benjamin ,"""2025-12-03T00:00:00.000Z""",1,Diego,"""2025-12-03T00:00:00.000Z"""
26438424,Vaquilla,Preñada,,Arriendo Santa Isabel ,No,Breakthrou,Benjamin ,"""2025-12-03T00:00:00.000Z""",1,Diego,"""2025-12-03T00:00:00.000Z"""
26438167,Vaquilla,Preñada,,Arriendo Santa Isabel ,No,Breakthrou,Benjamin ,"""2025-12-03T00:00:00.000Z""",1,Diego,"""2025-12-03T00:00:00.000Z"""
26438120,Vaquilla,Preñada,,Arriendo Santa Isabel ,No,Breakthrou,Benjamin ,"""2025-12-03T00:00:00.000Z""",1,Diego,"""2025-12-03T00:00:00.000Z"""
26437884,Vaquilla,Preñada,,Arriendo Santa Isabel ,No,Breakthrou,Benjamin ,"""2025-12-03T00:00:00.000Z""",1,Diego,"""2025-12-03T00:00:00.000Z"""
26438149,Vaquilla,Preñada,,Arriendo Santa Isabel ,No,Breakthrou,Benjamin ,"""2025-12-03T00:00:00.000Z""",1,Diego,"""2025-12-03T00:00:00.000Z"""
26437987,Vaquilla,Preñada,,Arriendo Santa Isabel ,No,Breakthrou,Benjamin ,"""2025-12-03T00:00:00.000Z""",1,Diego,"""2025-12-03T00:00:00.000Z"""
26438150,Vaquilla,Preñada,,Arriendo Santa Isabel ,No,Breakthrou,Benjamin ,"""2025-12-03T00:00:00.000Z""",1,Diego,"""2025-12-03T00:00:00.000Z"""
26437503,Vaquilla,Preñada,,Arriendo Santa Isabel ,No,Breakthrou,Benjamin ,"""2025-12-03T00:00:00.000Z""",1,Diego,"""2025-12-03T00:00:00.000Z"""
26438080,Vaquilla,Preñada,,Arriendo Santa Isabel ,No,Breakthrou,Benjamin ,"""2025-12-03T00:00:00.000Z""",1,Diego,"""2025-12-03T00:00:00.000Z"""
26438493,Vaquilla,Preñada,,Arriendo Santa Isabel ,No,Breakthrou,Benjamin ,"""2025-12-03T00:00:00.000Z""",1,Diego,"""2025-12-03T00:00:00.000Z"""
26438199,Vaquilla,Vacía,,Arriendo Santa Isabel ,No,Breakthrou,Benjamin ,"""2025-12-03T00:00:00.000Z""",1,Diego,"""2025-12-03T00:00:00.000Z"""
26437861,Vaquilla,Preñada,,Arriendo Santa Isabel ,No,Breakthrou,Benjamin ,"""2025-12-03T00:00:00.000Z""",1,Diego,"""2025-12-03T00:00:00.000Z"""
26437644,Vaquilla,Preñada,,Arriendo Santa Isabel ,No,Breakthrou,Benjamin ,"""2025-12-03T00:00:00.000Z""",1,Diego,"""2025-12-03T00:00:00.000Z"""
26437733,Vaquilla,Vacía,,Arriendo Santa Isabel ,No,Breakthrou,Benjamin ,"""2025-12-03T00:00:00.000Z""",1,Diego,"""2025-12-03T00:00:00.000Z"""
26437767,Vaquilla,Preñada,,Arriendo Santa Isabel ,No,Breakthrou,Benjamin ,"""2025-12-03T00:00:00.000Z""",1,Diego,"""2025-12-03T00:00:00.000Z"""
26438415,Vaquilla,Vacía,,Arriendo Santa Isabel ,No,Breakthrou,Benjamin ,"""2025-12-03T00:00:00.000Z""",1,Diego,"""2025-12-03T00:00:00.000Z"""
26437636,Vaquilla,Preñada,,Arriendo Santa Isabel ,No,Breakthrou,Benjamin ,"""2025-12-03T00:00:00.000Z""",1,Diego,"""2025-12-03T00:00:00.000Z"""
26438474,Vaquilla,Preñada,,Arriendo Santa Isabel ,No,Breakthrou,Benjamin ,"""2025-12-03T00:00:00.000Z""",1,Diego,"""2025-12-03T00:00:00.000Z"""
26438489,Vaquilla,Preñada,,Arriendo Santa Isabel ,No,Breakthrou,Benjamin ,"""2018-10-02T00:00:00.000Z""",1,Diego,"""2025-12-03T00:00:00.000Z"""
26437879,Vaquilla,Vacía,,Arriendo Santa Isabel ,No,Breakthrou,Benjamin ,"""2025-12-03T00:00:00.000Z""",1,Diego,"""2025-12-03T00:00:00.000Z"""
26438002,Vaquilla,Preñada,,Arriendo Santa Isabel ,No,Breakthrou,Benjamin ,"""2025-12-03T00:00:00.000Z""",1,Diego,"""2025-12-03T00:00:00.000Z"""
26438236,Vaquilla,Preñada,,Arriendo Santa Isabel ,No,Breakthrou,Benjamin ,"""2025-12-03T00:00:00.000Z""",1,Diego,"""2025-12-08T00:00:00.000Z"""
26437655,Vaquilla,Preñada,,Arriendo Santa Isabel ,No,Breakthrou,Benjamin ,"""2025-12-03T00:00:00.000Z""",1,Diego,"""2025-12-03T00:00:00.000Z"""
25890414,Vaquilla,Preñada,,Arriendo Santa Isabel ,No,Breakthrou,Benjamin ,"""2025-12-03T00:00:00.000Z""",1,Diego,"""2025-12-03T00:00:00.000Z"""
26437667,Vaquilla,Vacía,,Arriendo Santa Isabel ,No,Breakthrou,Benjamin ,"""2025-12-03T00:00:00.000Z""",1,Diego,"""2025-12-03T00:00:00.000Z"""
26437272,Vaquilla,Preñada,,Arriendo Santa Isabel ,No,Breakthrou,Benjamin ,"""2031-06-10T00:00:00.000Z""",1,Diego,"""2025-12-03T00:00:00.000Z"""
26438362,Vaquilla,Preñada,,Arriendo Santa Isabel ,No,Breakthrou,Benjamin ,"""2025-12-03T00:00:00.000Z""",1,Diego,"""2025-12-03T00:00:00.000Z"""
25890429,Vaquilla,Preñada,,Arriendo Santa Isabel ,No,Breakthrou,Benjamin ,"""2025-12-03T00:00:00.000Z""",1,Diego,"""2025-12-03T00:00:00.000Z"""
26438209,Vaquilla,Preñada,,Arriendo Santa Isabel ,No,Breakthrou,Benjamin ,"""2025-12-03T00:00:00.000Z""",1,Diego,"""2025-12-03T00:00:00.000Z"""
26438330,Vaquilla,Preñada,,Arriendo Santa Isabel ,No,Breakthrou,Benjamin ,"""2025-12-03T00:00:00.000Z""",1,Diego,"""2025-12-03T00:00:00.000Z"""
26438275,Vaquilla,Preñada,,Arriendo Santa Isabel ,No,Breakthrou,Benjamin ,"""2025-12-03T00:00:00.000Z""",1,Diego,"""2025-12-03T00:00:00.000Z"""
26438465,Vaquilla,Preñada,,Arriendo Santa Isabel ,No,Breakthrou,Benjamin ,"""2025-12-03T00:00:00.000Z""",1,Diego,"""2025-12-03T00:00:00.000Z"""
26438306,Vaquilla,Preñada,,Arriendo Santa Isabel ,No,Breakthrou,Benjamin ,"""2025-12-03T00:00:00.000Z""",1,Diego,"""2025-12-03T00:00:00.000Z"""
26437500,Vaquilla,Preñada,,Arriendo Santa Isabel ,No,Breakthrou,Benjamin ,"""2025-12-03T00:00:00.000Z""",1,Diego,"""2025-12-03T00:00:00.000Z"""
26438318,Vaquilla,Preñada,,Arriendo Santa Isabel ,No,Breakthrou,Benjamin ,"""2025-12-03T00:00:00.000Z""",1,Diego,"""2025-12-03T00:00:00.000Z"""
26438300,Vaquilla,Preñada,,Arriendo Santa Isabel ,No,Breakthrou,Benjamin ,"""2025-12-03T00:00:00.000Z""",1,Diego,"""2025-12-03T00:00:00.000Z"""
26437755,Vaquilla,Preñada,,Arriendo Santa Isabel ,No,Breakthrou,Benjamin ,"""2025-12-03T00:00:00.000Z""",1,Diego,"""2025-12-03T00:00:00.000Z"""
26438227,Vaquilla,Vacía,,Arriendo Santa Isabel ,No,Breakthrou,Benjamin ,"""2025-12-03T00:00:00.000Z""",1,Diego,"""2025-12-03T00:00:00.000Z"""
26438064,Vaquilla,Preñada,,Arriendo Santa Isabel ,No,Breakthrou,Benjamin ,"""2025-12-03T00:00:00.000Z""",1,Diego,"""2025-12-03T00:00:00.000Z"""
26438198,Vaquilla,Preñada,,Arriendo Santa Isabel ,No,Breakthrou,Benjamin ,"""2025-12-03T00:00:00.000Z""",1,Diego,"""2025-12-03T00:00:00.000Z"""
26438238,Vaquilla,Vacía,,Arriendo Santa Isabel ,No,Breakthrou,Benjamin ,"""2025-12-03T00:00:00.000Z""",1,Diego,"""2025-12-03T00:00:00.000Z"""
26437826,Vaquilla,Vacía,,Arriendo Santa Isabel ,No,Breakthrou,Benjamin ,"""2025-12-03T00:00:00.000Z""",1,Diego,"""2025-12-03T00:00:00.000Z"""
26437524,Vaquilla,Preñada,,Arriendo Santa Isabel ,No,Breakthrou,Benjamin ,"""2025-12-03T00:00:00.000Z""",1,Diego,"""2025-12-03T00:00:00.000Z"""
26437718,Vaquilla,Preñada,,Arriendo Santa Isabel ,No,Breakthrou,Benjamin ,"""2025-12-03T00:00:00.000Z""",1,Diego,"""2025-12-03T00:00:00.000Z"""
26437993,Vaquilla,Preñada,,Arriendo Santa Isabel ,No,Breakthrou,Benjamin ,"""2025-12-03T00:00:00.000Z""",1,Diego,"""2025-12-03T00:00:00.000Z"""
26438033,Vaquilla,Preñada,,Arriendo Santa Isabel ,No,Breakthrou,Benjamin ,"""2025-12-03T00:00:00.000Z""",1,Diego,"""2025-12-03T00:00:00.000Z"""
26437862,Vaquilla,Preñada,,Arriendo Santa Isabel ,No,Breakthrou,Benjamin ,"""2025-12-03T00:00:00.000Z""",1,Diego,"""2025-12-03T00:00:00.000Z"""
26438387,Vaquilla,Preñada,,Arriendo Santa Isabel ,No,Breakthrou,Benjamin ,"""2025-12-03T00:00:00.000Z""",1,Diego,"""2025-12-03T00:00:00.000Z"""
25836414,Vaquilla,Preñada,,Arriendo Santa Isabel ,No,Breakthrou,Benjamin ,null,1,Diego,"""2025-12-03T00:00:00.000Z"""
26438186,Vaquilla,Preñada,,Arriendo Santa Isabel ,No,Breakthrou,Benjamin ,"""2025-12-03T00:00:00.000Z""",1,Diego,"""2031-06-10T00:00:00.000Z"""
26437750,Vaquilla,Preñada,,Arriendo Santa Isabel ,No,Breakthrou,Benjamin ,"""2025-12-03T00:00:00.000Z""",1,Diego,"""2025-12-03T00:00:00.000Z"""
26438366,Vaquilla,Preñada,,Arriendo Santa Isabel ,No,Breakthrou,Benjamin ,"""2025-12-03T00:00:00.000Z""",1,Diego,"""2025-12-03T00:00:00.000Z"""
26438232,Vaquilla,Preñada,,Arriendo Santa Isabel ,No,Breakthrou,Benjamin ,"""2025-12-03T00:00:00.000Z""",1,Diego,"""2025-12-03T00:00:00.000Z"""
26438358,Vaquilla,Vacía,,Arriendo Santa Isabel ,No,Breakthrou,Benjamin ,"""2025-12-03T00:00:00.000Z""",1,Diego,"""2025-12-03T00:00:00.000Z"""
25890421,Vaquilla,Preñada,,Arriendo Santa Isabel ,No,Breakthrou,Benjamin ,"""2025-12-03T00:00:00.000Z""",1,Diego,"""2024-04-16T00:00:00.000Z"""
26437812,Vaquilla,Preñada,,Arriendo Santa Isabel ,No,Breakthrou,Benjamin ,"""2025-12-03T00:00:00.000Z""",1,Diego,"""2025-12-03T00:00:00.000Z"""
26437896,Vaquilla,Preñada,,Arriendo Santa Isabel ,No,Breakthrou,Benjamin ,"""2025-12-03T00:00:00.000Z""",1,Diego,"""2025-12-03T00:00:00.000Z"""
26437947,Vaquilla,Preñada,,Arriendo Santa Isabel ,No,Breakthrou,Benjamin ,"""2025-12-03T00:00:00.000Z""",1,Diego,"""2024-04-16T00:00:00.000Z"""
26437467,Vaquilla,Preñada,,Arriendo Santa Isabel ,No,Breakthrou,Benjamin ,"""2025-12-03T00:00:00.000Z""",1,Diego,"""2025-12-03T00:00:00.000Z"""
26437208,Vaquilla,Preñada,,Arriendo Santa Isabel ,No,Breakthrou,Benjamin ,"""2025-12-03T00:00:00.000Z""",1,Diego,"""2025-12-03T00:00:00.000Z"""
26438296,Vaquilla,Vacía,,Arriendo Santa Isabel ,No,Breakthrou,Benjamin ,"""2025-12-03T00:00:00.000Z""",1,Diego,"""2025-12-03T00:00:00.000Z"""
26438472,Vaquilla,Preñada,,Arriendo Santa Isabel ,No,Breakthrou,Benjamin ,"""2025-12-03T00:00:00.000Z""",1,Diego,"""2025-12-03T00:00:00.000Z"""
26437649,Vaquilla,Preñada,,Arriendo Santa Isabel ,No,Breakthrou,Benjamin ,"""2025-12-03T00:00:00.000Z""",1,Diego,"""2025-12-03T00:00:00.000Z"""
26437922,Vaquilla,Preñada,,Arriendo Santa Isabel ,No,Breakthrou,Benjamin ,"""2025-12-03T00:00:00.000Z""",1,Diego,"""2025-12-03T00:00:00.000Z"""
26438276,Vaquilla,Vacía,,Arriendo Santa Isabel ,No,Breakthrou,Benjamin ,"""2025-12-03T00:00:00.000Z""",1,Diego,"""2025-12-03T00:00:00.000Z"""
26438494,Vaquilla,Preñada,,Arriendo Santa Isabel ,No,Breakthrou,Benjamin ,"""2025-12-03T00:00:00.000Z""",1,Diego,"""2025-12-03T00:00:00.000Z"""
26438359,Vaquilla,Preñada,,Arriendo Santa Isabel ,No,Breakthrou,Benjamin ,"""2025-12-03T00:00:00.000Z""",1,Diego,"""2025-12-03T00:00:00.000Z"""
26438215,Vaquilla,Preñada,,Arriendo Santa Isabel ,No,Breakthrou,Benjamin ,"""2025-12-03T00:00:00.000Z""",1,Diego,"""2025-12-03T00:00:00.000Z"""
26438339,Vaquilla,Preñada,,Arriendo Santa Isabel ,No,Breakthrou,Benjamin ,"""2025-12-03T00:00:00.000Z""",1,Diego,"""2025-12-03T00:00:00.000Z"""
26438369,Vaquilla,Preñada,,Arriendo Santa Isabel ,No,Breakthrou,Benjamin ,"""2025-12-03T00:00:00.000Z""",1,Diego,"""2025-12-03T00:00:00.000Z"""
26438094,Vaquilla,Preñada,,Arriendo Santa Isabel ,No,Breakthrou,Benjamin ,"""2025-12-03T00:00:00.000Z""",1,Diego,"""2025-12-03T00:00:00.000Z"""
26438367,Vaquilla,Vacía,,Arriendo Santa Isabel ,No,Breakthrou,Benjamin ,"""2025-12-03T00:00:00.000Z""",1,Diego,"""2025-12-03T00:00:00.000Z"""
26437699,Vaquilla,Preñada,,Arriendo Santa Isabel ,No,Breakthrou,Benjamin ,"""2025-12-03T00:00:00.000Z""",1,Diego,"""2025-12-03T00:00:00.000Z"""
26437251,Vaquilla,Preñada,,Arriendo Santa Isabel ,No,Breakthrou,Benjamin ,"""2025-12-03T00:00:00.000Z""",1,Diego,"""2025-12-03T00:00:00.000Z"""
26438490,Vaquilla,Preñada,,Arriendo Santa Isabel ,No,Breakthrou,Benjamin ,"""2025-12-03T00:00:00.000Z""",1,Diego,"""2025-12-03T00:00:00.000Z"""
26437605,Vaquilla,Preñada,,Arriendo Santa Isabel ,No,Breakthrou,Benjamin ,"""2025-12-03T00:00:00.000Z""",1,Diego,"""2025-12-03T00:00:00.000Z"""
26437420,Vaquilla,Preñada,,Arriendo Santa Isabel ,No,Breakthrou,Benjamin ,"""2025-12-03T00:00:00.000Z""",1,Diego,"""2025-12-03T00:00:00.000Z"""
26438157,Vaquilla,Preñada,,Arriendo Santa Isabel ,No,Breakthrou,Benjamin ,"""2025-12-03T00:00:00.000Z""",1,Diego,"""2025-12-03T00:00:00.000Z"""
26438401,Vaquilla,Preñada,,Arriendo Santa Isabel ,No,Breakthrou,Benjamin ,"""2025-12-03T00:00:00.000Z""",1,Diego,"""2025-12-03T00:00:00.000Z"""
25890433,Vaquilla,Preñada,,Arriendo Santa Isabel ,No,Breakthrou,Benjamin ,"""2025-12-03T00:00:00.000Z""",1,Diego,"""2025-12-03T00:00:00.000Z"""
26437269,Vaquilla,Vacía,,Arriendo Santa Isabel ,No,Breakthrou,Benjamin ,"""2025-12-03T00:00:00.000Z""",1,Diego,"""2025-12-03T00:00:00.000Z"""
26438103,Vaquilla,Preñada,,Arriendo Santa Isabel ,No,Breakthrou,Benjamin ,"""2025-12-03T00:00:00.000Z""",1,Diego,"""2025-12-03T00:00:00.000Z"""
26437647,Vaquilla,Vacía,,Arriendo Santa Isabel ,No,Breakthrou,Benjamin ,"""2031-06-10T00:00:00.000Z""",1,Diego,"""2025-12-03T00:00:00.000Z"""
26438392,Vaquilla,Vacía,,Arriendo Santa Isabel ,No,Breakthrou,Benjamin ,"""2025-12-03T00:00:00.000Z""",1,Diego,"""2025-12-03T00:00:00.000Z"""
26438233,Vaquilla,Preñada,,Arriendo Santa Isabel ,No,Breakthrou,Benjamin ,"""2025-12-03T00:00:00.000Z""",1,Diego,"""2025-12-08T00:00:00.000Z"""
24190011,Vaca,Preñada,En Leche,San Pedro,No,Black Bandolier,Benjamin ,"""2025-11-13T00:00:00.000Z""",3,Diego,"""2025-11-20T00:00:00.000Z"""
22811396,Vaca,Preñada,En Leche,San Pedro,No,Black Bandolier,Benjamin ,"""2025-11-17T00:00:00.000Z""",2,Diego,"""2025-11-20T00:00:00.000Z"""
22811373,Vaca,Preñada,En Leche,San Pedro,No,Black Bandolier,Benjamin ,"""2025-11-17T00:00:00.000Z""",2,Diego,"""2025-11-20T00:00:00.000Z"""
26250906,Vaca,Vacía,En Leche,San Pedro,No,Black Bandolier,Benjamin ,"""2018-10-08T00:00:00.000Z""",3,Diego,"""2025-11-17T00:00:00.000Z"""
22811595,Vaca,Vacía,En Leche,San Pedro,No,Black Bandolier,Benjamin ,"""2025-11-17T00:00:00.000Z""",2,Diego,"""2025-11-17T00:00:00.000Z"""
24189954,Vaca,Preñada,En Leche,San Pedro,No,Black Bandolier,Benjamin ,"""2025-11-17T00:00:00.000Z""",3,Diego,"""2025-11-17T00:00:00.000Z"""
22811687,Vaca,Preñada,En Leche,San Pedro,No,Black Bandolier,Benjamin ,"""2025-11-17T00:00:00.000Z""",3,Diego,"""2025-11-17T00:00:00.000Z"""
22620140,Vaca,Preñada,En Leche,San Pedro,No,Black Bandolier,Benjamin ,"""2025-11-17T00:00:00.000Z""",2,Diego,"""2025-11-17T00:00:00.000Z"""
22811298,Vaca,Vacía,En Leche,San Pedro,No,Black Bandolier,Benjamin ,"""2025-11-17T00:00:00.000Z""",2,Diego,"""2025-11-17T00:00:00.000Z"""
22811228,Vaca,Preñada,En Leche,San Pedro,No,Black Bandolier,Benjamin ,"""2025-11-17T00:00:00.000Z""",2,Diego,"""2025-11-17T00:00:00.000Z"""
22619076,Vaca,Preñada,En Leche,San Pedro,No,Black Bandolier,Benjamin ,"""2025-11-17T00:00:00.000Z""",3,Diego,"""2025-11-17T00:00:00.000Z"""
24190060,Vaca,Preñada,En Leche,San Pedro,No,Black Bandolier,Benjamin ,"""8025-11-17T00:00:00.000Z""",2,Diego,"""2025-11-17T00:00:00.000Z"""
22811284,Vaca,Preñada,En Leche,San Pedro,No,Black Bandolier,Benjamin ,"""2025-11-17T00:00:00.000Z""",2,Diego,"""2025-11-17T00:00:00.000Z"""
22811715,Vaca,Preñada,En Leche,San Pedro,No,Black Bandolier,Benjamin ,"""2025-11-17T00:00:00.000Z""",2,Diego,"""2025-11-17T00:00:00.000Z"""
22811379,Vaca,Preñada,En Leche,San Pedro,No,Black Bandolier,Benjamin ,"""2025-11-17T00:00:00.000Z""",2,Diego,"""2025-11-17T00:00:00.000Z"""
22811691,Vaca,Preñada,En Leche,San Pedro,No,Black Bandolier,Benjamin ,"""2025-11-17T00:00:00.000Z""",2,Diego,"""2025-11-17T00:00:00.000Z"""
22811514,Vaca,Preñada,En Leche,San Pedro,No,Black Bandolier,Benjamin ,"""2025-11-17T00:00:00.000Z""",2,Diego,"""2025-11-17T00:00:00.000Z"""
24190422,Vaca,Preñada,En Leche,San Pedro,No,Black Bandolier,Benjamin ,"""2025-11-17T00:00:00.000Z""",3,Diego,"""2025-11-17T00:00:00.000Z"""
26250912,Vaca,Preñada,En Leche,San Pedro,No,Black Bandolier,Benjamin ,"""2025-11-17T00:00:00.000Z""",2,Diego,"""2025-11-17T00:00:00.000Z"""
25836353,Vaca,Preñada,En Leche,San Pedro,No,Black Bandolier,Benjamin ,"""2025-11-17T00:00:00.000Z""",3,Diego,"""2025-11-17T00:00:00.000Z"""
